Index	Gene_name	Gene_list_index	Source	Ensembl_gene_id	Ensembl_transcript_id	RefSeq_mRNA_id	HGNC_symbol	Alias	Info
115	Tob2	3_neurons_dex_up_michkor_cells_dex	michkor-cells-dex	ENSMUSG00000048546	ENSMUST00000230448|ENSMUST00000231000|ENSMUST00000229500|ENSMUST00000050467	NM_020507	TOB2	2900090N22Rik|4930545K18Rik	Regulation: UP|Probe.Set:ILMN_1228501|Identifier:NM_020507.3|FirstOfLocuslink:NP_065253.1|FirstOfName:Tob2|FirstOfFunction:NA|Description:NA|ANOVA.TREAT:1.52901993628374e-17|ANOVA.CELL:9.266515320363579e-22|ANOVA.INT:4.0771529491515595e-11|FDR_ANOVA.TREAT:1.13872526674137e-14|FDR_ANOVA.CELL:5.53449849181824e-21|FDR_ANOVA.INT:1.96102562785546e-08|TTEST.ASTRO.DEX:5.818328160730219e-07|TTEST.ASTRO.ALD:1.3876670802227399e-06|TTEST.ASTRO.DHT:0.44771930918872305|TTEST.ASTRO.PRG:0.07526315774381201|TTEST.ASTRO.ESR:0.281793994752325|TTEST.NEURO.DEX:0.00901865344201087|TTEST.NEURO.ALD:0.436262281443407|TTEST.NEURO.DHT:0.807663636202767|TTEST.NEURO.PRG:0.5607215295523811|TTEST.NEURO.ESR:0.6481637899212981|FDR_TTEST.ASTRO.DEX:0.000443106889070429|FDR_TTEST.ASTRO.ALD:0.00583713243733652|FDR_TTEST.ASTRO.DHT:0.9498596146864381|FDR_TTEST.ASTRO.PRG:0.85703128377737|FDR_TTEST.ASTRO.ESR:0.9557861207430651|FDR_TTEST.NEURO.DEX:0.9999864087421151|FDR_TTEST.NEURO.ALD:0.9999126459558031|FDR_TTEST.NEURO.DHT:0.9999854347175571|FDR_TTEST.NEURO.PRG:0.9997888094014671|FDR_TTEST.NEURO.ESR:0.9999302920801281|FOLD.ASTRO.DEX:2.083109375|FOLD.ASTRO.ALD:0.947166666666666|FOLD.ASTRO.DHT:-0.0619895833333342|FOLD.ASTRO.PRG:0.16585416666666603|FOLD.ASTRO.ESR:0.0655598958333332|FOLD.NEURO.DEX:0.504609374999998|FOLD.NEURO.ALD:0.13321093749999902|FOLD.NEURO.DHT:-0.0354062500000012|FOLD.NEURO.PRG:0.10010416666666601|FOLD.NEURO.ESR:-0.0787630208333336
116	Nedd9	3_neurons_dex_up_michkor_cells_dex	michkor-cells-dex	ENSMUSG00000021365	ENSMUST00000224083|ENSMUST00000225053|ENSMUST00000224803|ENSMUST00000225297|ENSMUST00000163623|ENSMUST00000021794	NM_001111324|NM_017464	NEDD9	E230025G09Rik|CasL|HEF1|Cas-L	Regulation: UP|Probe.Set:ILMN_2654186|Identifier:NM_017464.2|FirstOfLocuslink:NP_059492.2|FirstOfName:Nedd9|FirstOfFunction:NA|Description:NA|ANOVA.TREAT:4.8290435081993394e-11|ANOVA.CELL:6.355721159708481e-32|ANOVA.INT:0.0488981021514536|FDR_ANOVA.TREAT:1.17976854469628e-08|FDR_ANOVA.CELL:8.90109398933514e-31|FDR_ANOVA.INT:0.7943749320288621|TTEST.ASTRO.DEX:0.00014381001721178502|TTEST.ASTRO.ALD:0.0186042826493283|TTEST.ASTRO.DHT:0.6661236635795551|TTEST.ASTRO.PRG:0.137120537907606|TTEST.ASTRO.ESR:0.966575238188179|TTEST.NEURO.DEX:0.00913802741342693|TTEST.NEURO.ALD:0.47456376369902403|TTEST.NEURO.DHT:0.90060962703992|TTEST.NEURO.PRG:0.9295099828955831|TTEST.NEURO.ESR:0.895908551152904|FDR_TTEST.ASTRO.DEX:0.014148858503441001|FDR_TTEST.ASTRO.ALD:0.5110256674896411|FDR_TTEST.ASTRO.DHT:0.9736101999575961|FDR_TTEST.ASTRO.PRG:0.8837954926057071|FDR_TTEST.ASTRO.ESR:0.9988534856709431|FDR_TTEST.NEURO.DEX:0.9999864087421151|FDR_TTEST.NEURO.ALD:0.9999126459558031|FDR_TTEST.NEURO.DHT:0.9999854347175571|FDR_TTEST.NEURO.PRG:0.9997888094014671|FDR_TTEST.NEURO.ESR:0.9999302920801281|FOLD.ASTRO.DEX:0.9257213541666671|FOLD.ASTRO.ALD:0.40494531250000104|FOLD.ASTRO.DHT:-0.0524947916666658|FOLD.ASTRO.PRG:0.19020052083333303|FOLD.ASTRO.ESR:0.00504427083333248|FOLD.NEURO.DEX:0.554888020833333|FOLD.NEURO.ALD:0.1107421875|FOLD.NEURO.DHT:0.0165130208333331|FOLD.NEURO.PRG:0.011354166666667002|FOLD.NEURO.ESR:0.0139583333333331
117	Got1l1	3_neurons_dex_up_michkor_cells_dex	michkor-cells-dex	ENSMUSG00000039720	ENSMUST00000209699|ENSMUST00000209281|ENSMUST00000038174|ENSMUST00000211002|ENSMUST00000209299	NM_029674	GOT1L1	1700083M11Rik	Regulation: UP|Probe.Set:ILMN_1246289|Identifier:NM_029674.1|FirstOfLocuslink:NP_083950.1|FirstOfName:Got1l1|FirstOfFunction:NA|Description:NA|ANOVA.TREAT:2.53394705532941e-07|ANOVA.CELL:3.64438236169855e-49|ANOVA.INT:0.0916846130794724|FDR_ANOVA.TREAT:2.7725704107293805e-05|FDR_ANOVA.CELL:9.71399375570397e-47|FDR_ANOVA.INT:0.979433061592859|TTEST.ASTRO.DEX:0.000130805178590932|TTEST.ASTRO.ALD:0.00564349810728954|TTEST.ASTRO.DHT:0.020766634674941|TTEST.ASTRO.PRG:0.009433701840011351|TTEST.ASTRO.ESR:0.430959008697808|TTEST.NEURO.DEX:0.009543118943449641|TTEST.NEURO.ALD:0.58566001539462|TTEST.NEURO.DHT:0.697858352263895|TTEST.NEURO.PRG:0.8718119147999631|TTEST.NEURO.ESR:0.7246031209310021|FDR_TTEST.ASTRO.DEX:0.0134217740361282|FDR_TTEST.ASTRO.ALD:0.365473887245424|FDR_TTEST.ASTRO.DHT:0.8738926401084821|FDR_TTEST.ASTRO.PRG:0.7801871325565971|FDR_TTEST.ASTRO.ESR:0.9702276812373051|FDR_TTEST.NEURO.DEX:0.9999864087421151|FDR_TTEST.NEURO.ALD:0.9999126459558031|FDR_TTEST.NEURO.DHT:0.9999854347175571|FDR_TTEST.NEURO.PRG:0.9997888094014671|FDR_TTEST.NEURO.ESR:0.9999302920801281|FOLD.ASTRO.DEX:0.649255208333335|FOLD.ASTRO.ALD:0.33341666666666603|FOLD.ASTRO.DHT:0.178466145833333|FOLD.ASTRO.PRG:0.26415104166666703|FOLD.ASTRO.ESR:0.0999999999999996|FOLD.NEURO.DEX:0.300643229166665|FOLD.NEURO.ALD:0.0554166666666651|FOLD.NEURO.DHT:-0.0292161458333347|FOLD.NEURO.PRG:0.0143671874999995|FOLD.NEURO.ESR:0.0380390624999993
118	Adrb2	3_neurons_dex_up_michkor_cells_dex	michkor-cells-dex	ENSMUSG00000045730	ENSMUST00000053640	NM_007420	ADRB2	beta 2-AR|Badm|Adrb-2|beta 2-adrenoceptor|Gpcr7	Regulation: UP|Probe.Set:ILMN_1241610|Identifier:NM_007420.2|FirstOfLocuslink:NP_031446.2|FirstOfName:Adrb2|FirstOfFunction:NA|Description:NA|ANOVA.TREAT:7.74231482711531e-11|ANOVA.CELL:4.33352687544232e-40|ANOVA.INT:0.0030598096716315903|FDR_ANOVA.TREAT:1.82394716748583e-08|FDR_ANOVA.CELL:1.71462099354476e-38|FDR_ANOVA.INT:0.149033387951389|TTEST.ASTRO.DEX:6.3047786134483e-05|TTEST.ASTRO.ALD:0.020742565037701298|TTEST.ASTRO.DHT:0.49003250129264|TTEST.ASTRO.PRG:0.47580396598456404|TTEST.ASTRO.ESR:0.8237959878776071|TTEST.NEURO.DEX:0.00965637845089045|TTEST.NEURO.ALD:0.9039060757783871|TTEST.NEURO.DHT:0.838904140929956|TTEST.NEURO.PRG:0.49764582709442806|TTEST.NEURO.ESR:0.7822694039857171|FDR_TTEST.ASTRO.DEX:0.00861292448808763|FDR_TTEST.ASTRO.ALD:0.5259352937360431|FDR_TTEST.ASTRO.DHT:0.9549195850446661|FDR_TTEST.ASTRO.PRG:0.9402037507428971|FDR_TTEST.ASTRO.ESR:0.99275959311239|FDR_TTEST.NEURO.DEX:0.9999864087421151|FDR_TTEST.NEURO.ALD:0.9999126459558031|FDR_TTEST.NEURO.DHT:0.9999854347175571|FDR_TTEST.NEURO.PRG:0.9997888094014671|FDR_TTEST.NEURO.ESR:0.9999302920801281|FOLD.ASTRO.DEX:0.7470364583333341|FOLD.ASTRO.ALD:0.24156770833333302|FOLD.ASTRO.DHT:0.0702838541666662|FOLD.ASTRO.PRG:0.0705911458333333|FOLD.ASTRO.ESR:0.023820312499999798|FOLD.NEURO.DEX:0.295638020833334|FOLD.NEURO.ALD:-0.007664062499999961|FOLD.NEURO.DHT:0.0167161458333336|FOLD.NEURO.PRG:-0.048265625000000006|FOLD.NEURO.ESR:-0.0182630208333334
119	Il11ra1	3_neurons_dex_up_michkor_cells_dex	michkor-cells-dex	ENSMUSG00000073889	ENSMUST00000142059|ENSMUST00000098132|ENSMUST00000108040|ENSMUST00000155538|ENSMUST00000145445|ENSMUST00000108042|ENSMUST00000152748|ENSMUST00000146608|ENSMUST00000108041|ENSMUST00000140894	NM_001172054|NM_001163401|NM_010549	IL11RA	NR1|Il11ra|Il-11ra-alpha|Il-11ra	Regulation: UP|Probe.Set:ILMN_1229957|Identifier:NM_010549.2|FirstOfLocuslink:NP_034679.1|FirstOfName:Il11ra1|FirstOfFunction:NA|Description:NA|ANOVA.TREAT:1.77195929425416e-06|ANOVA.CELL:1.164260212398e-37|ANOVA.INT:0.284753212369779|FDR_ANOVA.TREAT:0.00015980165713455402|FDR_ANOVA.CELL:3.14010228079821e-36|FDR_ANOVA.INT:0.9999978870935041|TTEST.ASTRO.DEX:0.007684071398938221|TTEST.ASTRO.ALD:0.265389201590646|TTEST.ASTRO.DHT:0.54453586480617|TTEST.ASTRO.PRG:0.85070075075947|TTEST.ASTRO.ESR:0.678587317336087|TTEST.NEURO.DEX:0.0101861142077132|TTEST.NEURO.ALD:0.638186569329924|TTEST.NEURO.DHT:0.501116882247579|TTEST.NEURO.PRG:0.263544263118972|TTEST.NEURO.ESR:0.27860433026652504|FDR_TTEST.ASTRO.DEX:0.156301459372059|FDR_TTEST.ASTRO.ALD:0.825694280670586|FDR_TTEST.ASTRO.DHT:0.9613812804799861|FDR_TTEST.ASTRO.PRG:0.9865734523733711|FDR_TTEST.ASTRO.ESR:0.9850928558377491|FDR_TTEST.NEURO.DEX:0.9999864087421151|FDR_TTEST.NEURO.ALD:0.9999126459558031|FDR_TTEST.NEURO.DHT:0.9999854347175571|FDR_TTEST.NEURO.PRG:0.9997888094014671|FDR_TTEST.NEURO.ESR:0.9999302920801281|FOLD.ASTRO.DEX:0.3889140625|FOLD.ASTRO.ALD:0.14956770833333302|FOLD.ASTRO.DHT:0.0877604166666668|FOLD.ASTRO.PRG:0.0242630208333328|FOLD.ASTRO.ESR:0.0502552083333327|FOLD.NEURO.DEX:0.5101692708333341|FOLD.NEURO.ALD:-0.0540286458333323|FOLD.NEURO.DHT:-0.104098958333333|FOLD.NEURO.PRG:-0.11852083333333101|FOLD.NEURO.ESR:-0.12503906250000102
120	Omd	3_neurons_dex_up_michkor_cells_dex	michkor-cells-dex	ENSMUSG00000048368	ENSMUST00000221170|ENSMUST00000065494	NM_012050|NM_001360708	OMD	osteoadherin|SLRR2C|OSAD	Regulation: UP|Probe.Set:ILMN_1238597|Identifier:NM_012050.1|FirstOfLocuslink:NP_036180.1|FirstOfName:Omd|FirstOfFunction:NA|Description:NA|ANOVA.TREAT:1.3561500993287503e-05|ANOVA.CELL:1.0636060717587502e-33|ANOVA.INT:0.00014217334969873202|FDR_ANOVA.TREAT:0.000980298255613386|FDR_ANOVA.CELL:1.8068780999775102e-32|FDR_ANOVA.INT:0.0126883202028119|TTEST.ASTRO.DEX:0.007884048976041181|TTEST.ASTRO.ALD:0.42766900625312204|TTEST.ASTRO.DHT:0.296753565675039|TTEST.ASTRO.PRG:0.29859675339484504|TTEST.ASTRO.ESR:0.765362946833806|TTEST.NEURO.DEX:0.0108224319392311|TTEST.NEURO.ALD:0.390446022143684|TTEST.NEURO.DHT:0.21199054688033|TTEST.NEURO.PRG:0.0032547670196232704|TTEST.NEURO.ESR:0.00456077758384287|FDR_TTEST.ASTRO.DEX:0.158346271169955|FDR_TTEST.ASTRO.ALD:0.88710341848472|FDR_TTEST.ASTRO.DHT:0.9318822211578791|FDR_TTEST.ASTRO.PRG:0.9114937111780481|FDR_TTEST.ASTRO.ESR:0.988803998506053|FDR_TTEST.NEURO.DEX:0.9999864087421151|FDR_TTEST.NEURO.ALD:0.9999126459558031|FDR_TTEST.NEURO.DHT:0.9999854347175571|FDR_TTEST.NEURO.PRG:0.9997888094014671|FDR_TTEST.NEURO.ESR:0.9999302920801281|FOLD.ASTRO.DEX:1.0641875|FOLD.ASTRO.ALD:0.179039062500001|FOLD.ASTRO.DHT:-0.213604166666666|FOLD.ASTRO.PRG:-0.2702890625|FOLD.ASTRO.ESR:-0.0605546874999998|FOLD.NEURO.DEX:0.251505208333334|FOLD.NEURO.ALD:0.0900078124999997|FOLD.NEURO.DHT:0.112513020833333|FOLD.NEURO.PRG:0.20138802083333301|FOLD.NEURO.ESR:0.25328385416666704
121	Kcnt1	3_neurons_dex_up_michkor_cells_dex	michkor-cells-dex	ENSMUSG00000058740	ENSMUST00000114170|ENSMUST00000114172|ENSMUST00000138568|ENSMUST00000200434|ENSMUST00000037580|ENSMUST00000199269|ENSMUST00000197917|ENSMUST00000128502|ENSMUST00000145544|ENSMUST00000153001|ENSMUST00000198204|ENSMUST00000114176|ENSMUST00000131529|ENSMUST00000150788|ENSMUST00000171268	NM_001145403|NM_001302351|NM_175462	KCNT1	slo2|Slack|C030030G16Rik	Regulation: UP|Probe.Set:ILMN_2923717|Identifier:NM_175462.3|FirstOfLocuslink:NP_780671.2|FirstOfName:Kcnt1|FirstOfFunction:NA|Description:NA|ANOVA.TREAT:2.18458280967195e-06|ANOVA.CELL:2.11399663503159e-15|ANOVA.INT:0.205492305775614|FDR_ANOVA.TREAT:0.00019140593292939703|FDR_ANOVA.CELL:8.69669285690919e-15|FDR_ANOVA.INT:0.9999978870935041|TTEST.ASTRO.DEX:0.000179522773063996|TTEST.ASTRO.ALD:0.0231606212510584|TTEST.ASTRO.DHT:0.8386847096026341|TTEST.ASTRO.PRG:0.14055954727644301|TTEST.ASTRO.ESR:0.673107121370165|TTEST.NEURO.DEX:0.011431573834358002|TTEST.NEURO.ALD:0.36070538428611204|TTEST.NEURO.DHT:0.686581366651372|TTEST.NEURO.PRG:0.713414969130106|TTEST.NEURO.ESR:0.29966838714014|FDR_TTEST.ASTRO.DEX:0.0160744310668397|FDR_TTEST.ASTRO.ALD:0.5395653509820231|FDR_TTEST.ASTRO.DHT:0.98634605879656|FDR_TTEST.ASTRO.PRG:0.8837954926057071|FDR_TTEST.ASTRO.ESR:0.9848416480334281|FDR_TTEST.NEURO.DEX:0.9999864087421151|FDR_TTEST.NEURO.ALD:0.9999126459558031|FDR_TTEST.NEURO.DHT:0.9999854347175571|FDR_TTEST.NEURO.PRG:0.9997888094014671|FDR_TTEST.NEURO.ESR:0.9999302920801281|FOLD.ASTRO.DEX:0.5300781250000001|FOLD.ASTRO.ALD:0.250627604166667|FOLD.ASTRO.DHT:-0.0243385416666664|FOLD.ASTRO.PRG:-0.08916927083333359|FOLD.ASTRO.ESR:0.0456223958333331|FOLD.NEURO.DEX:0.272625|FOLD.NEURO.ALD:0.120791666666666|FOLD.NEURO.DHT:-0.058307291666666004|FOLD.NEURO.PRG:0.0410442708333338|FOLD.NEURO.ESR:-0.08438802083333301
122	Slc25a33	3_neurons_dex_up_michkor_cells_dex	michkor-cells-dex	ENSMUSG00000028982	ENSMUST00000105686	NM_027460	SLC25A33	5730438N18Rik|Pnc1	Regulation: UP|Probe.Set:ILMN_2761046|Identifier:NM_027460.2|FirstOfLocuslink:NP_081736.2|FirstOfName:Slc25a33|FirstOfFunction:NA|Description:NA|ANOVA.TREAT:3.4202568423598697e-29|ANOVA.CELL:3.16958013304662e-28|ANOVA.INT:3.07767601956874e-26|FDR_ANOVA.TREAT:5.26423131463749e-25|FDR_ANOVA.CELL:3.1019964617061203e-27|FDR_ANOVA.INT:7.1054306263783605e-22|TTEST.ASTRO.DEX:3.2913184403289303e-09|TTEST.ASTRO.ALD:1.6434080150165599e-06|TTEST.ASTRO.DHT:0.00584385108334087|TTEST.ASTRO.PRG:0.0026085947236374903|TTEST.ASTRO.ESR:0.102654649029059|TTEST.NEURO.DEX:0.0123465398913053|TTEST.NEURO.ALD:0.7615273919174811|TTEST.NEURO.DHT:0.6439334872341831|TTEST.NEURO.PRG:0.7759241905720191|TTEST.NEURO.ESR:0.548192027017897|FDR_TTEST.ASTRO.DEX:3.85252802749791e-05|FDR_TTEST.ASTRO.ALD:0.00583713243733652|FDR_TTEST.ASTRO.DHT:0.8456116380494431|FDR_TTEST.ASTRO.PRG:0.6717099659914241|FDR_TTEST.ASTRO.ESR:0.934626371936716|FDR_TTEST.NEURO.DEX:0.9999864087421151|FDR_TTEST.NEURO.ALD:0.9999126459558031|FDR_TTEST.NEURO.DHT:0.9999854347175571|FDR_TTEST.NEURO.PRG:0.9997888094014671|FDR_TTEST.NEURO.ESR:0.9999302920801281|FOLD.ASTRO.DEX:4.03754166666667|FOLD.ASTRO.ALD:1.82001302083333|FOLD.ASTRO.DHT:0.23681770833333401|FOLD.ASTRO.PRG:0.463307291666666|FOLD.ASTRO.ESR:0.139601562500001|FOLD.NEURO.DEX:0.3565859375|FOLD.NEURO.ALD:0.0282473958333345|FOLD.NEURO.DHT:-0.0588020833333331|FOLD.NEURO.PRG:-0.030794270833332898|FOLD.NEURO.ESR:-0.0730026041666658
123	Bcl6	3_neurons_dex_up_michkor_cells_dex	michkor-cells-dex	ENSMUSG00000022508	ENSMUST00000135352|ENSMUST00000023151	NM_001348026|NM_009744	BCL6	Bcl5	Regulation: UP|Probe.Set:ILMN_1230353|Identifier:NM_009744.3|FirstOfLocuslink:NP_033874.1|FirstOfName:Bcl6|FirstOfFunction:NA|Description:NA|ANOVA.TREAT:3.75437091956011e-08|ANOVA.CELL:3.96555865411447e-31|ANOVA.INT:0.424961761827778|FDR_ANOVA.TREAT:5.08370448210465e-06|FDR_ANOVA.CELL:5.0890968675675804e-30|FDR_ANOVA.INT:0.9999978870935041|TTEST.ASTRO.DEX:0.000348143542735207|TTEST.ASTRO.ALD:0.00395151518727821|TTEST.ASTRO.DHT:0.8065033271560391|TTEST.ASTRO.PRG:0.13477011547096102|TTEST.ASTRO.ESR:0.266536585053052|TTEST.NEURO.DEX:0.0127453367007878|TTEST.NEURO.ALD:0.5642185108309|TTEST.NEURO.DHT:0.9167960963175571|TTEST.NEURO.PRG:0.44963925242017305|TTEST.NEURO.ESR:0.8697821620946391|FDR_TTEST.ASTRO.DEX:0.024617427170375898|FDR_TTEST.ASTRO.ALD:0.328390814603765|FDR_TTEST.ASTRO.DHT:0.9841394384102481|FDR_TTEST.ASTRO.PRG:0.8818857371327751|FDR_TTEST.ASTRO.ESR:0.954162931149592|FDR_TTEST.NEURO.DEX:0.9999864087421151|FDR_TTEST.NEURO.ALD:0.9999126459558031|FDR_TTEST.NEURO.DHT:0.9999854347175571|FDR_TTEST.NEURO.PRG:0.9997888094014671|FDR_TTEST.NEURO.ESR:0.9999302920801281|FOLD.ASTRO.DEX:0.6367213541666671|FOLD.ASTRO.ALD:0.36899479166666704|FOLD.ASTRO.DHT:0.0223307291666668|FOLD.ASTRO.PRG:0.16696875000000103|FOLD.ASTRO.ESR:0.10563541666666701|FOLD.NEURO.DEX:0.554614583333334|FOLD.NEURO.ALD:0.09939322916666701|FOLD.NEURO.DHT:0.0169739583333346|FOLD.NEURO.PRG:-0.0896770833333314|FOLD.NEURO.ESR:-0.0215468749999985
124	LOC100048832	3_neurons_dex_up_michkor_cells_dex	michkor-cells-dex						Regulation: UP|Probe.Set:ILMN_2631939|Identifier:XM_001473682.1|FirstOfLocuslink:XP_001473732.1|FirstOfName:LOC100048832|FirstOfFunction:NA|Description:NA|ANOVA.TREAT:5.9309098066513905e-05|ANOVA.CELL:3.17881552550877e-23|ANOVA.INT:0.11509180456630701|FDR_ANOVA.TREAT:0.0035658050704729305|FDR_ANOVA.CELL:2.0899704980043002e-22|FDR_ANOVA.INT:0.9999978870935041|TTEST.ASTRO.DEX:0.0171597129974682|TTEST.ASTRO.ALD:0.0133977301827804|TTEST.ASTRO.DHT:0.285509446341193|TTEST.ASTRO.PRG:0.0932694451493392|TTEST.ASTRO.ESR:0.27507932653149|TTEST.NEURO.DEX:0.0132536044272744|TTEST.NEURO.ALD:0.8584673652948681|TTEST.NEURO.DHT:0.32970651853741|TTEST.NEURO.PRG:0.069824655369149|TTEST.NEURO.ESR:0.714494633174513|FDR_TTEST.ASTRO.DEX:0.24115681387793303|FDR_TTEST.ASTRO.ALD:0.46974047486312204|FDR_TTEST.ASTRO.DHT:0.9313076710536411|FDR_TTEST.ASTRO.PRG:0.8635430309025841|FDR_TTEST.ASTRO.ESR:0.9553080693527741|FDR_TTEST.NEURO.DEX:0.9999864087421151|FDR_TTEST.NEURO.ALD:0.9999126459558031|FDR_TTEST.NEURO.DHT:0.9999854347175571|FDR_TTEST.NEURO.PRG:0.9997888094014671|FDR_TTEST.NEURO.ESR:0.9999302920801281|FOLD.ASTRO.DEX:0.34716406249999904|FOLD.ASTRO.ALD:0.324588541666667|FOLD.ASTRO.DHT:0.0995390624999999|FOLD.ASTRO.PRG:0.116065104166666|FOLD.ASTRO.ESR:0.1083359375|FOLD.NEURO.DEX:0.251835937499999|FOLD.NEURO.ALD:0.0103229166666665|FOLD.NEURO.DHT:0.0583098958333323|FOLD.NEURO.PRG:-0.0968463541666669|FOLD.NEURO.ESR:-0.0187005208333346
125	Xdh	3_neurons_dex_up_michkor_cells_dex	michkor-cells-dex	ENSMUSG00000024066	ENSMUST00000024866|ENSMUST00000233352|ENSMUST00000233433|ENSMUST00000232717|ENSMUST00000233162|ENSMUST00000233621|ENSMUST00000232783|ENSMUST00000232957|ENSMUST00000232843|ENSMUST00000233449|ENSMUST00000233946|ENSMUST00000233807|ENSMUST00000233392|ENSMUST00000233570	NM_011723	XDH	Xox-1|Xox1|Xor|xanthine oxidase|XO	Regulation: UP|Probe.Set:ILMN_1239055|Identifier:NM_011723.2|FirstOfLocuslink:NP_035853.2|FirstOfName:Xdh|FirstOfFunction:NA|Description:NA|ANOVA.TREAT:2.54836634504411e-05|ANOVA.CELL:1.1199074785929901e-26|ANOVA.INT:0.0331399467820665|FDR_ANOVA.TREAT:0.0017351794338551902|FDR_ANOVA.CELL:9.618788674954001e-26|FDR_ANOVA.INT:0.6764827156123521|TTEST.ASTRO.DEX:0.00714831506163607|TTEST.ASTRO.ALD:0.016182118508365|TTEST.ASTRO.DHT:0.40424941983927704|TTEST.ASTRO.PRG:0.0256547113376068|TTEST.ASTRO.ESR:0.6491295449069311|TTEST.NEURO.DEX:0.0140999683936655|TTEST.NEURO.ALD:0.13095698358385902|TTEST.NEURO.DHT:0.23204686059256102|TTEST.NEURO.PRG:0.575735069317015|TTEST.NEURO.ESR:0.590307120694845|FDR_TTEST.ASTRO.DEX:0.150076155373759|FDR_TTEST.ASTRO.ALD:0.49202920564920705|FDR_TTEST.ASTRO.DHT:0.9464407494982081|FDR_TTEST.ASTRO.PRG:0.845270986155032|FDR_TTEST.ASTRO.ESR:0.9821147323495051|FDR_TTEST.NEURO.DEX:0.9999864087421151|FDR_TTEST.NEURO.ALD:0.9999126459558031|FDR_TTEST.NEURO.DHT:0.9999854347175571|FDR_TTEST.NEURO.PRG:0.9997888094014671|FDR_TTEST.NEURO.ESR:0.9999302920801281|FOLD.ASTRO.DEX:0.522505208333333|FOLD.ASTRO.ALD:0.5226067708333351|FOLD.ASTRO.DHT:0.128817708333335|FOLD.ASTRO.PRG:0.38099479166666805|FOLD.ASTRO.ESR:0.0703203124999998|FOLD.NEURO.DEX:0.24863281250000102|FOLD.NEURO.ALD:0.11916406250000101|FOLD.NEURO.DHT:0.0906015625000007|FOLD.NEURO.PRG:0.0632578125000007|FOLD.NEURO.ESR:0.0430078125000009
126	Amigo2	3_neurons_dex_up_michkor_cells_dex	michkor-cells-dex	ENSMUSG00000048218	ENSMUST00000229890|ENSMUST00000053106	NM_178114|NM_001164602|NM_001164563	AMIGO2		Regulation: UP|Probe.Set:ILMN_2500533|Identifier:NM_178114.3|FirstOfLocuslink:NP_835215.1|FirstOfName:Amigo2|FirstOfFunction:NA|Description:NA|ANOVA.TREAT:7.96527641784231e-10|ANOVA.CELL:5.95842494981292e-33|ANOVA.INT:0.00100967433238674|FDR_ANOVA.TREAT:1.4770629450499998e-07|FDR_ANOVA.CELL:9.33257508930331e-32|FDR_ANOVA.INT:0.0635159436289172|TTEST.ASTRO.DEX:2.6437628769289704e-05|TTEST.ASTRO.ALD:0.0177670588482049|TTEST.ASTRO.DHT:0.10548973758985901|TTEST.ASTRO.PRG:0.39657469412344803|TTEST.ASTRO.ESR:0.7386715812812431|TTEST.NEURO.DEX:0.0827890075594545|TTEST.NEURO.ALD:0.552196027788129|TTEST.NEURO.DHT:0.6084622594748971|TTEST.NEURO.PRG:0.7493236091884411|TTEST.NEURO.ESR:0.24420793823716302|FDR_TTEST.ASTRO.DEX:0.005261771856867161|FDR_TTEST.ASTRO.ALD:0.504536393146994|FDR_TTEST.ASTRO.DHT:0.8967445379819481|FDR_TTEST.ASTRO.PRG:0.92917196042784|FDR_TTEST.ASTRO.ESR:0.988803998506053|FDR_TTEST.NEURO.DEX:0.9999864087421151|FDR_TTEST.NEURO.ALD:0.9999126459558031|FDR_TTEST.NEURO.DHT:0.9999854347175571|FDR_TTEST.NEURO.PRG:0.9997888094014671|FDR_TTEST.NEURO.ESR:0.9999302920801281|FOLD.ASTRO.DEX:0.6052109375000011|FOLD.ASTRO.ALD:0.193158854166667|FOLD.ASTRO.DHT:0.07962500000000179|FOLD.ASTRO.PRG:-0.0572838541666654|FOLD.ASTRO.ESR:0.0160156250000014|FOLD.NEURO.DEX:0.24402864583333403|FOLD.NEURO.ALD:0.0644270833333334|FOLD.NEURO.DHT:0.0515677083333337|FOLD.NEURO.PRG:-0.0337343749999999|FOLD.NEURO.ESR:0.131434895833333
